Rep_ID,Qty,Amount,Sales_Date,Total_Sales,Organization_Id,customer_id,Product_id
146,4,95.3,5/15/2025,381.2,0052ABdaff57DaC,8,8
688,4,1714.27,5/15/2025,6857.08,02c7Ad4B6D0a2DE,35,35
797,3,1685.57,5/15/2025,5056.71,02c7Ad4B6D0a2DE,40,40
216,10,2248.63,5/15/2025,22486.3,00B6a6Fdc035Ff3,11,11
339,6,1198.52,5/15/2025,7191.12,00B6a6Fdc035Ff3,17,17
788,5,1350.97,5/17/2025,6754.85,02c7Ad4B6D0a2DE,40,40
481,3,2272.36,5/17/2025,6817.08,02Fce43cb656920,25,25
793,3,1130.58,5/17/2025,3391.74,02c7Ad4B6D0a2DE,40,40
266,6,1969.59,5/20/2025,11817.54,00B6a6Fdc035Ff3,14,14
125,8,167.37,5/20/2025,1338.96,0052ABdaff57DaC,7,7
801,10,592.95,5/20/2025,5929.5,039649AF41D4B93,41,41
289,5,132.8,5/21/2025,664,00B6a6Fdc035Ff3,15,15
649,2,2055.66,5/21/2025,4111.32,02c7Ad4B6D0a2DE,33,33
166,7,382.46,5/21/2025,2677.22,0052ABdaff57DaC,9,9
310,7,1483,5/22/2025,10381,00B6a6Fdc035Ff3,16,16
741,1,1327.7,5/22/2025,1327.7,02c7Ad4B6D0a2DE,38,38
603,10,2533.22,5/22/2025,25332.2,02c7Ad4B6D0a2DE,31,31
952,5,2224.61,5/22/2025,11123.05,039649AF41D4B93,48,48
49,6,580.65,5/22/2025,3483.9,0052ABdaff57DaC,3,3
91,6,2341.86,5/23/2025,14051.16,0052ABdaff57DaC,5,5
173,5,414.37,5/23/2025,2071.85,0052ABdaff57DaC,9,9
945,1,1277.48,5/23/2025,1277.48,039649AF41D4B93,48,48
664,5,570.62,5/24/2025,2853.1,02c7Ad4B6D0a2DE,34,34
892,4,2441.13,5/24/2025,9764.52,039649AF41D4B93,45,45
390,9,768.93,5/24/2025,6920.37,00B6a6Fdc035Ff3,20,20
754,7,2429.49,5/24/2025,17006.43,02c7Ad4B6D0a2DE,38,38
960,5,648.6,5/24/2025,3243,039649AF41D4B93,48,48
711,9,2167.95,5/24/2025,19511.55,02c7Ad4B6D0a2DE,36,36
449,9,151.85,5/25/2025,1366.65,02Fce43cb656920,23,23
974,9,1921.84,5/26/2025,17296.56,039649AF41D4B93,49,49
294,7,434.2,5/26/2025,3039.4,00B6a6Fdc035Ff3,15,15
989,10,1894.85,5/26/2025,18948.5,039649AF41D4B93,50,50
760,6,2100.56,5/26/2025,12603.36,02c7Ad4B6D0a2DE,38,38
803,1,2355.79,5/27/2025,2355.79,039649AF41D4B93,41,41
687,2,2242.65,5/27/2025,4485.3,02c7Ad4B6D0a2DE,35,35
333,1,184.75,5/28/2025,184.75,00B6a6Fdc035Ff3,17,17
921,7,1276.75,5/28/2025,8937.25,039649AF41D4B93,47,47
759,7,463.19,5/28/2025,3242.33,02c7Ad4B6D0a2DE,38,38
927,4,2297.22,5/29/2025,9188.88,039649AF41D4B93,47,47
451,7,225.71,5/29/2025,1579.97,02Fce43cb656920,23,23
12,3,254.67,5/29/2025,764.01,0052ABdaff57DaC,1,1
716,3,97.78,5/31/2025,293.34,02c7Ad4B6D0a2DE,36,36
742,7,2385.14,5/31/2025,16695.98,02c7Ad4B6D0a2DE,38,38
100,6,1533.99,6/1/2025,9203.94,0052ABdaff57DaC,5,5
630,2,1197.23,6/1/2025,2394.46,02c7Ad4B6D0a2DE,32,32
740,3,1406.73,6/1/2025,4220.19,02c7Ad4B6D0a2DE,37,37
805,1,1930.48,6/2/2025,1930.48,039649AF41D4B93,41,41
16,6,843.46,6/2/2025,5060.76,0052ABdaff57DaC,1,1
988,1,993.78,6/2/2025,993.78,039649AF41D4B93,50,50
329,3,1205.98,6/2/2025,3617.94,00B6a6Fdc035Ff3,17,17
309,8,214.78,6/3/2025,1718.24,00B6a6Fdc035Ff3,16,16
556,4,178.47,6/3/2025,713.88,02Fce43cb656920,28,28
543,3,2238.48,6/3/2025,6715.44,02Fce43cb656920,28,28
169,5,597.88,6/3/2025,2989.4,0052ABdaff57DaC,9,9
782,4,2359.26,6/4/2025,9437.04,02c7Ad4B6D0a2DE,40,40
624,3,513.76,6/4/2025,1541.28,02c7Ad4B6D0a2DE,32,32
825,4,315.45,6/5/2025,1261.8,039649AF41D4B93,42,42
168,2,1291.09,6/5/2025,2582.18,0052ABdaff57DaC,9,9
179,6,665.28,6/5/2025,3991.68,0052ABdaff57DaC,9,9
153,5,1753.82,6/5/2025,8769.1,0052ABdaff57DaC,8,8
914,3,1011.53,6/7/2025,3034.59,039649AF41D4B93,46,46
228,5,692.53,6/7/2025,3462.65,00B6a6Fdc035Ff3,12,12
199,4,924.26,6/8/2025,3697.04,0052ABdaff57DaC,10,10
990,5,137.25,6/8/2025,686.25,039649AF41D4B93,50,50
568,8,1311.13,6/8/2025,10489.04,02Fce43cb656920,29,29
375,4,2376.52,6/8/2025,9506.08,00B6a6Fdc035Ff3,19,19
890,8,681.73,6/8/2025,5453.84,039649AF41D4B93,45,45
108,7,354.98,6/9/2025,2484.86,0052ABdaff57DaC,6,6
148,10,1870.96,6/9/2025,18709.6,0052ABdaff57DaC,8,8
845,9,76.88,6/9/2025,691.92,039649AF41D4B93,43,43
104,10,2429.14,6/9/2025,24291.4,0052ABdaff57DaC,6,6
535,4,1888.82,6/10/2025,7555.28,02Fce43cb656920,27,27
868,1,1487.65,6/10/2025,1487.65,039649AF41D4B93,44,44
856,8,949.88,6/10/2025,7599.04,039649AF41D4B93,43,43
277,6,2280.23,6/10/2025,13681.38,00B6a6Fdc035Ff3,14,14
554,4,1675.55,6/11/2025,6702.2,02Fce43cb656920,28,28
159,9,2321.04,6/11/2025,20889.36,0052ABdaff57DaC,8,8
203,3,2379.21,6/11/2025,7137.63,00B6a6Fdc035Ff3,11,11
828,7,1115.07,6/12/2025,7805.49,039649AF41D4B93,42,42
935,2,1251.78,6/13/2025,2503.56,039649AF41D4B93,47,47
900,1,1749.91,6/13/2025,1749.91,039649AF41D4B93,45,45
609,10,2547.56,6/14/2025,25475.6,02c7Ad4B6D0a2DE,31,31
577,8,1728.19,6/14/2025,13825.52,02Fce43cb656920,29,29
571,8,1593.3,6/15/2025,12746.4,02Fce43cb656920,29,29
52,7,1292.5,6/16/2025,9047.5,0052ABdaff57DaC,3,3
303,8,760.37,6/16/2025,6082.96,00B6a6Fdc035Ff3,16,16
789,2,927.47,6/16/2025,1854.94,02c7Ad4B6D0a2DE,40,40
931,9,1201.13,6/17/2025,10810.17,039649AF41D4B93,47,47
334,2,642.97,6/18/2025,1285.94,00B6a6Fdc035Ff3,17,17
928,7,2507.5,6/18/2025,17552.5,039649AF41D4B93,47,47
588,10,843.09,6/18/2025,8430.9,02Fce43cb656920,30,30
45,6,1230.04,6/18/2025,7380.24,0052ABdaff57DaC,3,3
462,1,529.25,6/18/2025,529.25,02Fce43cb656920,24,24
744,10,491.6,6/18/2025,4916,02c7Ad4B6D0a2DE,38,38
756,9,2420.35,6/18/2025,21783.15,02c7Ad4B6D0a2DE,38,38
99,6,292.07,6/19/2025,1752.42,0052ABdaff57DaC,5,5
218,3,1932.87,6/19/2025,5798.61,00B6a6Fdc035Ff3,11,11
61,9,2164.85,6/20/2025,19483.65,0052ABdaff57DaC,4,4
582,9,2357.59,6/20/2025,21218.31,02Fce43cb656920,30,30
765,6,369.25,6/20/2025,2215.5,02c7Ad4B6D0a2DE,39,39
393,6,1935.46,6/21/2025,11612.76,00B6a6Fdc035Ff3,20,20
755,5,2340.07,6/21/2025,11700.35,02c7Ad4B6D0a2DE,38,38
723,7,985.33,6/21/2025,6897.31,02c7Ad4B6D0a2DE,37,37
590,4,1487.09,6/22/2025,5948.36,02Fce43cb656920,30,30
623,2,361.16,6/22/2025,722.32,02c7Ad4B6D0a2DE,32,32
152,2,200.65,6/24/2025,401.3,0052ABdaff57DaC,8,8
433,8,260.74,6/24/2025,2085.92,02Fce43cb656920,22,22
941,10,1671.05,6/24/2025,16710.5,039649AF41D4B93,48,48
116,2,1802.24,6/24/2025,3604.48,0052ABdaff57DaC,6,6
435,3,1831.29,6/26/2025,5493.87,02Fce43cb656920,22,22
421,3,2010.16,6/26/2025,6030.48,02Fce43cb656920,22,22
536,3,1665.42,6/27/2025,4996.26,02Fce43cb656920,27,27
423,10,1442.36,6/27/2025,14423.6,02Fce43cb656920,22,22
244,5,1349.66,6/28/2025,6748.3,00B6a6Fdc035Ff3,13,13
959,4,1295.58,6/28/2025,5182.32,039649AF41D4B93,48,48
909,2,491.1,6/28/2025,982.2,039649AF41D4B93,46,46
225,3,954.5,6/29/2025,2863.5,00B6a6Fdc035Ff3,12,12
510,3,782.88,6/29/2025,2348.64,02Fce43cb656920,26,26
98,9,119.98,6/29/2025,1079.82,0052ABdaff57DaC,5,5
189,8,552.14,6/29/2025,4417.12,0052ABdaff57DaC,10,10
918,5,1035.33,6/29/2025,5176.65,039649AF41D4B93,46,46
475,6,1421.65,6/30/2025,8529.9,02Fce43cb656920,24,24
434,3,298.35,7/1/2025,895.05,02Fce43cb656920,22,22
240,1,2416.02,7/2/2025,2416.02,00B6a6Fdc035Ff3,12,12
578,4,1011.6,7/2/2025,4046.4,02Fce43cb656920,29,29
915,8,1495.82,7/3/2025,11966.56,039649AF41D4B93,46,46
594,1,936.53,7/3/2025,936.53,02Fce43cb656920,30,30
986,9,2010.4,7/3/2025,18093.6,039649AF41D4B93,50,50
54,5,831.86,7/4/2025,4159.3,0052ABdaff57DaC,3,3
253,2,1170.33,7/4/2025,2340.66,00B6a6Fdc035Ff3,13,13
596,1,2311.99,7/6/2025,2311.99,02Fce43cb656920,30,30
769,4,671.59,7/6/2025,2686.36,02c7Ad4B6D0a2DE,39,39
60,7,577.91,7/6/2025,4045.37,0052ABdaff57DaC,3,3
268,1,582.76,7/7/2025,582.76,00B6a6Fdc035Ff3,14,14
532,8,1084.85,7/8/2025,8678.8,02Fce43cb656920,27,27
389,4,681.15,7/8/2025,2724.6,00B6a6Fdc035Ff3,20,20
109,2,1835.63,7/9/2025,3671.26,0052ABdaff57DaC,6,6
865,3,1755.65,7/9/2025,5266.95,039649AF41D4B93,44,44
300,7,876.33,7/9/2025,6134.31,00B6a6Fdc035Ff3,15,15
508,9,313.51,7/10/2025,2821.59,02Fce43cb656920,26,26
194,8,649.94,7/10/2025,5199.52,0052ABdaff57DaC,10,10
700,1,117.43,7/10/2025,117.43,02c7Ad4B6D0a2DE,35,35
365,2,1121.59,7/11/2025,2243.18,00B6a6Fdc035Ff3,19,19
47,3,1035.3,7/11/2025,3105.9,0052ABdaff57DaC,3,3
360,8,2375.41,7/11/2025,19003.28,00B6a6Fdc035Ff3,18,18
961,8,770.51,7/11/2025,6164.08,039649AF41D4B93,49,49
673,9,1677.19,7/12/2025,15094.71,02c7Ad4B6D0a2DE,34,34
469,7,1471.08,7/12/2025,10297.56,02Fce43cb656920,24,24
916,2,1600.54,7/12/2025,3201.08,039649AF41D4B93,46,46
889,1,952.69,7/12/2025,952.69,039649AF41D4B93,45,45
198,7,1934.99,7/12/2025,13544.93,0052ABdaff57DaC,10,10
367,2,2162.64,7/12/2025,4325.28,00B6a6Fdc035Ff3,19,19
879,10,610.68,7/12/2025,6106.8,039649AF41D4B93,44,44
358,10,175.69,7/12/2025,1756.9,00B6a6Fdc035Ff3,18,18
53,9,1557.53,7/12/2025,14017.77,0052ABdaff57DaC,3,3
779,7,178.56,7/12/2025,1249.92,02c7Ad4B6D0a2DE,39,39
345,3,1559.66,7/13/2025,4678.98,00B6a6Fdc035Ff3,18,18
400,3,363,7/13/2025,1089,00B6a6Fdc035Ff3,20,20
785,9,653.42,7/13/2025,5880.78,02c7Ad4B6D0a2DE,40,40
823,5,66.35,7/13/2025,331.75,039649AF41D4B93,42,42
418,9,666.52,7/14/2025,5998.68,02Fce43cb656920,21,21
523,3,668.47,7/14/2025,2005.41,02Fce43cb656920,27,27
273,9,1780.11,7/14/2025,16020.99,00B6a6Fdc035Ff3,14,14
775,3,357,7/14/2025,1071,02c7Ad4B6D0a2DE,39,39
128,8,2247.48,7/14/2025,17979.84,0052ABdaff57DaC,7,7
887,8,1591.07,7/15/2025,12728.56,039649AF41D4B93,45,45
509,9,159.32,7/16/2025,1433.88,02Fce43cb656920,26,26
117,10,450.18,7/16/2025,4501.8,0052ABdaff57DaC,6,6
962,8,689.96,7/17/2025,5519.68,039649AF41D4B93,49,49
774,6,331.45,7/17/2025,1988.7,02c7Ad4B6D0a2DE,39,39
422,9,2530.45,7/17/2025,22774.05,02Fce43cb656920,22,22
886,7,1799.31,7/18/2025,12595.17,039649AF41D4B93,45,45
924,10,762.67,7/19/2025,7626.7,039649AF41D4B93,47,47
243,3,2511.82,7/19/2025,7535.46,00B6a6Fdc035Ff3,13,13
660,4,665.16,7/19/2025,2660.64,02c7Ad4B6D0a2DE,33,33
38,4,1222.4,7/20/2025,4889.6,0052ABdaff57DaC,2,2
905,6,1598.07,7/20/2025,9588.42,039649AF41D4B93,46,46
380,7,1467.59,7/20/2025,10273.13,00B6a6Fdc035Ff3,19,19
929,9,1586.79,7/21/2025,14281.11,039649AF41D4B93,47,47
884,3,1897.67,7/21/2025,5693.01,039649AF41D4B93,45,45
44,9,1462.84,7/22/2025,13165.56,0052ABdaff57DaC,3,3
156,10,1968.17,7/22/2025,19681.7,0052ABdaff57DaC,8,8
88,2,194.89,7/23/2025,389.78,0052ABdaff57DaC,5,5
593,1,2102.84,7/23/2025,2102.84,02Fce43cb656920,30,30
219,9,1736.02,7/23/2025,15624.18,00B6a6Fdc035Ff3,11,11
328,5,2166.87,7/23/2025,10834.35,00B6a6Fdc035Ff3,17,17
278,7,2039.58,7/23/2025,14277.06,00B6a6Fdc035Ff3,14,14
708,4,727.23,7/24/2025,2908.92,02c7Ad4B6D0a2DE,36,36
558,8,2530.66,7/24/2025,20245.28,02Fce43cb656920,28,28
733,2,1216.59,7/24/2025,2433.18,02c7Ad4B6D0a2DE,37,37
809,6,2539.79,7/25/2025,15238.74,039649AF41D4B93,41,41
737,7,785.37,7/25/2025,5497.59,02c7Ad4B6D0a2DE,37,37
262,8,1462.86,7/26/2025,11702.88,00B6a6Fdc035Ff3,14,14
507,1,199.55,7/26/2025,199.55,02Fce43cb656920,26,26
316,7,1424.77,7/27/2025,9973.39,00B6a6Fdc035Ff3,16,16
270,9,2122.04,7/28/2025,19098.36,00B6a6Fdc035Ff3,14,14
77,3,1272.69,7/29/2025,3818.07,0052ABdaff57DaC,4,4
426,1,2002.73,7/29/2025,2002.73,02Fce43cb656920,22,22
369,3,1410.9,7/30/2025,4232.7,00B6a6Fdc035Ff3,19,19
732,10,2359.16,7/30/2025,23591.6,02c7Ad4B6D0a2DE,37,37
252,2,112.01,7/31/2025,224.02,00B6a6Fdc035Ff3,13,13
82,6,1237.46,7/31/2025,7424.76,0052ABdaff57DaC,5,5
162,7,710.19,7/31/2025,4971.33,0052ABdaff57DaC,9,9
257,2,908.3,7/31/2025,1816.6,00B6a6Fdc035Ff3,13,13
296,4,1164.71,8/1/2025,4658.84,00B6a6Fdc035Ff3,15,15
272,9,550.76,8/2/2025,4956.84,00B6a6Fdc035Ff3,14,14
477,7,687.78,8/2/2025,4814.46,02Fce43cb656920,24,24
487,2,1459.5,8/3/2025,2919,02Fce43cb656920,25,25
495,9,1980.94,8/4/2025,17828.46,02Fce43cb656920,25,25
463,9,1115.7,8/4/2025,10041.3,02Fce43cb656920,24,24
538,4,699.58,8/4/2025,2798.32,02Fce43cb656920,27,27
58,4,2392.4,8/4/2025,9569.6,0052ABdaff57DaC,3,3
23,6,1806.51,8/5/2025,10839.06,0052ABdaff57DaC,2,2
356,6,2205.05,8/5/2025,13230.3,00B6a6Fdc035Ff3,18,18
24,10,1689.04,8/6/2025,16890.4,0052ABdaff57DaC,2,2
288,5,277.19,8/6/2025,1385.95,00B6a6Fdc035Ff3,15,15
674,10,2086.11,8/6/2025,20861.1,02c7Ad4B6D0a2DE,34,34
713,7,1421.24,8/6/2025,9948.68,02c7Ad4B6D0a2DE,36,36
721,3,340.67,8/6/2025,1022.01,02c7Ad4B6D0a2DE,37,37
13,3,1829.3,8/7/2025,5487.9,0052ABdaff57DaC,1,1
57,1,1285.44,8/7/2025,1285.44,0052ABdaff57DaC,3,3
520,9,409.33,8/7/2025,3683.97,02Fce43cb656920,26,26
938,7,243.44,8/7/2025,1704.08,039649AF41D4B93,47,47
236,10,654.14,8/8/2025,6541.4,00B6a6Fdc035Ff3,12,12
123,3,472.14,8/8/2025,1416.42,0052ABdaff57DaC,7,7
450,9,1059.14,8/9/2025,9532.26,02Fce43cb656920,23,23
70,5,2221.91,8/10/2025,11109.55,0052ABdaff57DaC,4,4
858,4,1674.45,8/10/2025,6697.8,039649AF41D4B93,43,43
542,6,1391.07,8/10/2025,8346.42,02Fce43cb656920,28,28
471,9,1940.01,8/10/2025,17460.09,02Fce43cb656920,24,24
405,2,1197.57,8/10/2025,2395.14,02Fce43cb656920,21,21
764,1,799.76,8/12/2025,799.76,02c7Ad4B6D0a2DE,39,39
682,1,633.88,8/13/2025,633.88,02c7Ad4B6D0a2DE,35,35
517,7,295.59,8/13/2025,2069.13,02Fce43cb656920,26,26
187,3,816.15,8/13/2025,2448.45,0052ABdaff57DaC,10,10
291,8,1572.23,8/14/2025,12577.84,00B6a6Fdc035Ff3,15,15
925,3,1455.44,8/14/2025,4366.32,039649AF41D4B93,47,47
840,3,1255.16,8/14/2025,3765.48,039649AF41D4B93,42,42
363,10,1459.06,8/15/2025,14590.6,00B6a6Fdc035Ff3,19,19
633,10,1558.01,8/15/2025,15580.1,02c7Ad4B6D0a2DE,32,32
377,5,511.16,8/15/2025,2555.8,00B6a6Fdc035Ff3,19,19
810,5,772.59,8/15/2025,3862.95,039649AF41D4B93,41,41
669,7,529.35,8/15/2025,3705.45,02c7Ad4B6D0a2DE,34,34
519,8,645.43,8/15/2025,5163.44,02Fce43cb656920,26,26
499,4,314.69,8/16/2025,1258.76,02Fce43cb656920,25,25
461,8,1278.24,8/16/2025,10225.92,02Fce43cb656920,24,24
382,6,1777.37,8/16/2025,10664.22,00B6a6Fdc035Ff3,20,20
899,3,1664.87,8/17/2025,4994.61,039649AF41D4B93,45,45
452,9,2439.02,8/18/2025,21951.18,02Fce43cb656920,23,23
290,10,1199.35,8/18/2025,11993.5,00B6a6Fdc035Ff3,15,15
279,10,2256.91,8/19/2025,22569.1,00B6a6Fdc035Ff3,14,14
142,4,389.1,8/19/2025,1556.4,0052ABdaff57DaC,8,8
46,4,2308.77,8/19/2025,9235.08,0052ABdaff57DaC,3,3
575,5,504.34,8/19/2025,2521.7,02Fce43cb656920,29,29
235,8,1816.36,8/19/2025,14530.88,00B6a6Fdc035Ff3,12,12
9,2,1278.7,8/19/2025,2557.4,0052ABdaff57DaC,1,1
600,6,157.84,8/19/2025,947.04,02Fce43cb656920,30,30
408,6,1266.57,8/20/2025,7599.42,02Fce43cb656920,21,21
454,9,2268.13,8/20/2025,20413.17,02Fce43cb656920,23,23
691,5,448.7,8/20/2025,2243.5,02c7Ad4B6D0a2DE,35,35
383,8,1147.32,8/20/2025,9178.56,00B6a6Fdc035Ff3,20,20
384,6,811.13,8/21/2025,4866.78,00B6a6Fdc035Ff3,20,20
416,8,1895.58,8/21/2025,15164.64,02Fce43cb656920,21,21
124,2,2245.82,8/21/2025,4491.64,0052ABdaff57DaC,7,7
181,2,1451.5,8/21/2025,2903,0052ABdaff57DaC,10,10
944,10,2416.45,8/23/2025,24164.5,039649AF41D4B93,48,48
353,6,2217.4,8/23/2025,13304.4,00B6a6Fdc035Ff3,18,18
948,10,2460.7,8/23/2025,24607,039649AF41D4B93,48,48
186,3,1448.75,8/24/2025,4346.25,0052ABdaff57DaC,10,10
622,10,2249.52,8/24/2025,22495.2,02c7Ad4B6D0a2DE,32,32
66,2,1148.92,8/24/2025,2297.84,0052ABdaff57DaC,4,4
897,9,1573.78,8/24/2025,14164.02,039649AF41D4B93,45,45
954,7,1589.32,8/24/2025,11125.24,039649AF41D4B93,48,48
185,2,845.64,8/24/2025,1691.28,0052ABdaff57DaC,10,10
638,6,429.39,8/25/2025,2576.34,02c7Ad4B6D0a2DE,32,32
781,4,424.74,8/25/2025,1698.96,02c7Ad4B6D0a2DE,40,40
790,3,974.97,8/25/2025,2924.91,02c7Ad4B6D0a2DE,40,40
975,3,1691.74,8/25/2025,5075.22,039649AF41D4B93,49,49
93,2,1477.15,8/26/2025,2954.3,0052ABdaff57DaC,5,5
6,3,2306.22,8/26/2025,6918.66,0052ABdaff57DaC,1,1
494,7,2399.38,8/26/2025,16795.66,02Fce43cb656920,25,25
675,5,917.6,8/27/2025,4588,02c7Ad4B6D0a2DE,34,34
930,5,2173.11,8/27/2025,10865.55,039649AF41D4B93,47,47
751,6,1945.91,8/28/2025,11675.46,02c7Ad4B6D0a2DE,38,38
335,8,2425.37,8/28/2025,19402.96,00B6a6Fdc035Ff3,17,17
34,5,703.03,8/28/2025,3515.15,0052ABdaff57DaC,2,2
559,8,1899.21,8/28/2025,15193.68,02Fce43cb656920,28,28
587,4,66.13,8/29/2025,264.52,02Fce43cb656920,30,30
625,8,1821.76,8/29/2025,14574.08,02c7Ad4B6D0a2DE,32,32
132,5,1871.24,8/29/2025,9356.2,0052ABdaff57DaC,7,7
346,7,1495.37,8/29/2025,10467.59,00B6a6Fdc035Ff3,18,18
133,4,212.38,8/30/2025,849.52,0052ABdaff57DaC,7,7
512,4,896.12,8/30/2025,3584.48,02Fce43cb656920,26,26
731,1,1934.68,8/30/2025,1934.68,02c7Ad4B6D0a2DE,37,37
591,5,1579.39,8/31/2025,7896.95,02Fce43cb656920,30,30
127,8,2248.78,9/1/2025,17990.24,0052ABdaff57DaC,7,7
706,7,1681.41,9/1/2025,11769.87,02c7Ad4B6D0a2DE,36,36
20,8,690.69,9/2/2025,5525.52,0052ABdaff57DaC,1,1
813,9,862.35,9/2/2025,7761.15,039649AF41D4B93,41,41
37,9,2473.95,9/2/2025,22265.55,0052ABdaff57DaC,2,2
101,10,1231.94,9/2/2025,12319.4,0052ABdaff57DaC,6,6
301,6,2405.82,9/3/2025,14434.92,00B6a6Fdc035Ff3,16,16
709,10,889.8,9/3/2025,8898,02c7Ad4B6D0a2DE,36,36
473,5,1643.53,9/3/2025,8217.65,02Fce43cb656920,24,24
126,2,1809.32,9/3/2025,3618.64,0052ABdaff57DaC,7,7
631,5,528.49,9/4/2025,2642.45,02c7Ad4B6D0a2DE,32,32
468,7,674.66,9/4/2025,4722.62,02Fce43cb656920,24,24
313,9,128.96,9/4/2025,1160.64,00B6a6Fdc035Ff3,16,16
43,7,916.49,9/4/2025,6415.43,0052ABdaff57DaC,3,3
965,5,253.62,9/5/2025,1268.1,039649AF41D4B93,49,49
190,6,1035.7,9/6/2025,6214.2,0052ABdaff57DaC,10,10
439,2,814,9/6/2025,1628,02Fce43cb656920,22,22
834,9,1447.92,9/6/2025,13031.28,039649AF41D4B93,42,42
8,8,1659.23,9/6/2025,13273.84,0052ABdaff57DaC,1,1
644,5,1326.44,9/6/2025,6632.2,02c7Ad4B6D0a2DE,33,33
784,7,1595.28,9/7/2025,11166.96,02c7Ad4B6D0a2DE,40,40
513,3,987.35,9/7/2025,2962.05,02Fce43cb656920,26,26
982,8,2084.18,9/7/2025,16673.44,039649AF41D4B93,50,50
807,7,92.83,9/7/2025,649.81,039649AF41D4B93,41,41
526,2,1940.42,9/7/2025,3880.84,02Fce43cb656920,27,27
459,9,629.86,9/7/2025,5668.74,02Fce43cb656920,23,23
97,8,1920.54,9/8/2025,15364.32,0052ABdaff57DaC,5,5
364,6,1576.18,9/8/2025,9457.08,00B6a6Fdc035Ff3,19,19
659,5,2220.14,9/9/2025,11100.7,02c7Ad4B6D0a2DE,33,33
68,6,982.34,9/9/2025,5894.04,0052ABdaff57DaC,4,4
758,10,392.16,9/9/2025,3921.6,02c7Ad4B6D0a2DE,38,38
839,9,2488.13,9/10/2025,22393.17,039649AF41D4B93,42,42
641,8,1700.67,9/10/2025,13605.36,02c7Ad4B6D0a2DE,33,33
33,9,2452.87,9/10/2025,22075.83,0052ABdaff57DaC,2,2
263,9,567.83,9/11/2025,5110.47,00B6a6Fdc035Ff3,14,14
777,8,146.89,9/12/2025,1175.12,02c7Ad4B6D0a2DE,39,39
484,3,426.92,9/12/2025,1280.76,02Fce43cb656920,25,25
597,9,2306.38,9/12/2025,20757.42,02Fce43cb656920,30,30
672,6,1185.97,9/12/2025,7115.82,02c7Ad4B6D0a2DE,34,34
816,8,2410.79,9/12/2025,19286.32,039649AF41D4B93,41,41
528,6,2248.01,9/13/2025,13488.06,02Fce43cb656920,27,27
86,7,1848.75,9/13/2025,12941.25,0052ABdaff57DaC,5,5
586,7,570.94,9/13/2025,3996.58,02Fce43cb656920,30,30
977,8,193.8,9/14/2025,1550.4,039649AF41D4B93,49,49
443,7,1445.18,9/14/2025,10116.26,02Fce43cb656920,23,23
652,5,96.97,9/14/2025,484.85,02c7Ad4B6D0a2DE,33,33
997,6,301.26,9/14/2025,1807.56,039649AF41D4B93,50,50
662,5,2329.78,9/15/2025,11648.9,02c7Ad4B6D0a2DE,34,34
677,9,1447.45,9/15/2025,13027.05,02c7Ad4B6D0a2DE,34,34
936,2,2381.22,9/15/2025,4762.44,039649AF41D4B93,47,47
56,10,2206.56,9/16/2025,22065.6,0052ABdaff57DaC,3,3
3,10,1408.27,9/16/2025,14082.7,0052ABdaff57DaC,1,1
827,5,2516.28,9/16/2025,12581.4,039649AF41D4B93,42,42
261,3,746.73,9/18/2025,2240.19,00B6a6Fdc035Ff3,14,14
730,9,2160.88,9/18/2025,19447.92,02c7Ad4B6D0a2DE,37,37
177,3,1263.49,9/19/2025,3790.47,0052ABdaff57DaC,9,9
75,9,857.06,9/20/2025,7713.54,0052ABdaff57DaC,4,4
880,10,1107.9,9/20/2025,11079,039649AF41D4B93,44,44
670,9,2341,9/21/2025,21069,02c7Ad4B6D0a2DE,34,34
196,8,1659.52,9/21/2025,13276.16,0052ABdaff57DaC,10,10
773,9,2337.64,9/21/2025,21038.76,02c7Ad4B6D0a2DE,39,39
233,4,619.96,9/21/2025,2479.84,00B6a6Fdc035Ff3,12,12
122,3,1434.3,9/21/2025,4302.9,0052ABdaff57DaC,7,7
130,5,230.05,9/22/2025,1150.25,0052ABdaff57DaC,7,7
120,7,1984.96,9/22/2025,13894.72,0052ABdaff57DaC,6,6
877,3,554.47,9/22/2025,1663.41,039649AF41D4B93,44,44
466,2,2472.37,9/22/2025,4944.74,02Fce43cb656920,24,24
671,4,262.19,9/22/2025,1048.76,02c7Ad4B6D0a2DE,34,34
637,8,1434.11,9/22/2025,11472.88,02c7Ad4B6D0a2DE,32,32
237,9,1993.09,9/23/2025,17937.81,00B6a6Fdc035Ff3,12,12
639,2,1093.71,9/24/2025,2187.42,02c7Ad4B6D0a2DE,32,32
647,5,446.14,9/24/2025,2230.7,02c7Ad4B6D0a2DE,33,33
668,3,1893.82,9/25/2025,5681.46,02c7Ad4B6D0a2DE,34,34
276,7,183.34,9/25/2025,1283.38,00B6a6Fdc035Ff3,14,14
412,6,1217.56,9/25/2025,7305.36,02Fce43cb656920,21,21
821,8,2191.55,9/25/2025,17532.4,039649AF41D4B93,42,42
576,3,2469.72,9/26/2025,7409.16,02Fce43cb656920,29,29
4,3,457.22,9/26/2025,1371.66,0052ABdaff57DaC,1,1
141,10,531.23,9/26/2025,5312.3,0052ABdaff57DaC,8,8
331,8,874.49,9/26/2025,6995.92,00B6a6Fdc035Ff3,17,17
396,9,787.48,9/28/2025,7087.32,00B6a6Fdc035Ff3,20,20
